-125,3,1,87,135,498217819:86609461:156572:1,0,3,2,150,135,127,0,498215288:86610628:151519:1,291:164,194,101,190,7,-108,0,498217819:86609461:156572:1,0:0,2011-08-18 10:14:31 +0000,-47,114,522,-11,5,0,0
-130,0,6,71,139,498217636:86609894:156901:1,0,3,2,151,122,118,0,498215288:86610628:151519:1,263:169,194,101,198,7,-108,0,498217636:86609894:156901:1,0:0,2011-08-18 10:14:32 +0000,94,114,527,1,5,0,0
-99,0,10,45,109,498217514:86610390:157871:1,0,3,2,152,107,104,0,498215288:86610628:151519:1,246:177,194,101,195,7,-108,0,498217514:86610390:157871:1,0:0,2011-08-18 10:14:33 +0000,85,114,529,22,5,0,0
-96,2,7,19,98,498217506:86610848:157925:1,0,3,2,153,105,81,0,498215288:86610628:151519:1,246:184,194,101,209,8,-108,0,498217506:86610848:157925:1,0:0,2011-08-18 10:14:34 +0000,-38,114,532,9,5,0,0
-114,3,8,346,148,498217586:86611248:156979:1,0,3,2,154,137,60,0,498215288:86610628:151519:1,262:190,194,101,197,8,-108,0,498217586:86611248:156979:1,0:0,2011-08-18 10:14:35 +0000,-43,114,536,-9,5,0,0
-122,7,6,302,158,498217735:86611513:156904:1,0,3,2,155,124,31,0,498215288:86610628:151519:1,278:194,194,101,194,8,-108,0,498217735:86611513:156904:1,0:0,2011-08-18 10:14:36 +0000,25,113,539,0,5,0,0
-141,13,8,249,180,498217941:86611622:157093:1,0,3,2,156,159,3,0,498215288:86610628:151519:1,305:194,194,101,199,8,-108,0,498217941:86611622:157093:1,0:0,2011-08-18 10:14:37 +0000,58,113,544,-11,5,0,0
-124,24,8,204,145,498218108:86611556:157622:1,0,3,2,157,115,329,0,498215288:86610628:151519:1,320:193,194,101,197,8,-108,0,498218108:86611556:157622:1,0:0,2011-08-18 10:14:38 +0000,34,113,549,1,5,0,0
-131,19,5,186,130,498218127:86611395:156989:1,0,3,2,158,153,235,0,498215288:86610628:151519:1,318:191,194,101,194,7,-108,0,498218127:86611395:156989:1,0:0,2011-08-18 10:14:39 +0000,-72,114,551,-19,5,0,0
-89,10,0,190,154,498217947:86611198:156836:1,0,3,2,159,99,206,0,498215288:86610628:151519:1,299:189,194,101,191,7,-108,0,498217947:86611198:156836:1,0:0,2011-08-18 10:14:40 +0000,23,113,556,34,5,0,0
-103,5,3,202,114,498217676:86610961:156837:1,0,3,2,160,114,211,0,498215288:86610628:151519:1,264:186,194,101,196,7,-108,0,498217676:86610961:156837:1,0:0,2011-08-18 10:14:41 +0000,-48,114,560,1,5,0,0
-102,4,2,214,116,498217358:86610661:156744:1,0,3,2,161,116,212,0,498215288:86610628:151519:1,229:181,194,101,193,7,-108,0,498217358:86610661:156744:1,0:0,2011-08-18 10:14:42 +0000,18,114,563,0,5,0,0
-99,5,-1,236,120,498217031:86610334:157148:1,0,3,2,162,110,212,0,498215288:86610628:151519:1,196:174,194,101,190,6,-108,0,498217031:86610334:157148:1,0:0,2011-08-18 10:14:43 +0000,28,114,566,3,5,0,0
-98,4,-7,264,117,498216722:86609952:157143:1,0,3,2,163,116,225,0,498215288:86610628:151519:1,168:164,194,101,196,6,-108,0,498216722:86609952:157143:1,0:0,2011-08-18 10:14:44 +0000,-33,114,569,0,5,0,0
-111,9,-12,306,137,498216513:86609445:157317:1,0,3,2,164,135,250,0,498215288:86610628:151519:1,159:149,194,101,193,7,-108,0,498216513:86609445:157317:1,0:0,2011-08-18 10:14:45 +0000,15,113,573,-10,5,0,0
-106,10,-15,356,127,498216549:86608868:157516:1,0,3,2,165,126,297,0,498215288:86610628:151519:1,188:139,194,101,190,8,-108,0,498216549:86608868:157516:1,0:0,2011-08-18 10:14:46 +0000,23,114,576,1,5,0,0
-113,11,-17,43,135,498216840:86608427:157255:1,0,3,2,166,128,334,0,498215288:86610628:151519:1,231:138,194,101,198,9,-108,0,498216840:86608427:157255:1,0:0,2011-08-18 10:14:47 +0000,14,113,580,-2,5,0,0
-109,18,-18,92,130,498217250:86608280:157309:1,0,3,2,167,123,0,0,498215288:86610628:151519:1,274:143,194,101,192,9,-108,0,498217250:86608280:157309:1,0:0,2011-08-18 10:14:48 +0000,43,113,584,2,5,0,0
